Device Information,,,,,,,,,,,,,,,,,,,Disposition Information,,,,,,,,,,,,,,Notes,Device Location,,,,,Data Source,,,,
0462,FEX123-SSI14300F61,DDC1-IDFD6-ASW2-123,SSI16350E65,10.254.146.52,Cisco Systems Inc,N2K-C2248TP-1GE,7.3(11)N1(1),Fabric Extender,Switch,Physical,SDA-IDFD6-ASW2,Yes,,1,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,06.June Week-01,3-Jun-26,Manjesh Michael,09.Completed,,RITM1603630,01.Work In Progress,,,D room,D45-M,43,1,,,Y,Y,
0465,FEX123-SSI16350E65,DDC1-IDFD5-ASW2-124,SSI14310204,10.254.146.18,Cisco Systems Inc,N2K-C2248TP-1GE,7.3(11)N1(1),Fabric Extender,Switch,Physical,SDA-IDFD5-ASW2,Yes,,1,0,,GEN: General Medical,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,06.June Week-01,3-Jun-26,Manjesh Michael,09.Completed,,RITM1603630,01.Work In Progress,,,D room,D45-V,43,1,,,Y,Y,
0466,FEX124-SSI14310204,DDC1-IDFD4-ASW4-124,SSI15190071,10.254.146.39,Cisco Systems Inc,N2K-C2232PP-10GE,7.3(11)N1(1),Fabric Extender,Switch,Physical,SDA-IDFD4-ASW4,Yes,,1,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,06.June Week-01,3-Jun-26,Manjesh Michael,09.Completed,,RITM1603630,01.Work In Progress,,,D room,D53-Z,42,1,,,Y,Y,
0468,FEX124-SSI15190071,DDC1-SAP-DSW2-124,SSI16360E2R,10.254.146.81,Cisco Systems Inc,N2K-C2248TP-E-1GE,7.3(6)N1(1),Fabric Extender,Switch,Physical,SAP-DSW2,Yes,,1,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,06.June Week-01,3-Jun-26,Manjesh Michael,09.Completed,,RITM1603630,01.Work In Progress,,,B room,B11-BB,25,1,,,Y,Y,
0471,FEX124-SSI16360E2R,DDC1-IDFD4-ASW4-125,SSI15460AHL,10.254.146.39,Cisco Systems Inc,N2K-C2232PP-10GE,7.3(11)N1(1),Fabric Extender,Switch,Physical,SDA-IDFD4-ASW4,Yes,,1,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,06.June Week-01,3-Jun-26,Manjesh Michael,09.Completed,,RITM1603630,01.Work In Progress,,,D room,D41-M,43,1,,,Y,Y,
0474,FEX125-SSI15460AHL,DDC1-IDFD5-ASW2-126,SSI142911EY,10.254.146.18,Cisco Systems Inc,N2K-C2248TP-1GE,7.3(11)N1(1),Fabric Extender,Switch,Physical,SDA-IDFD5-ASW2,Yes,,1,0,,GEN: General Medical,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,06.June Week-01,3-Jun-26,Manjesh Michael,09.Completed,,RITM1603630,01.Work In Progress,,,B room,B23-AR,42,1,,,Y,Y,
0479,FEX126-SSI142911EY,DDC1-IDFD6-ASW2-127,SSI16320CLB,10.254.146.52,Cisco Systems Inc,N2K-C2232PP-10GE,7.3(11)N1(1),Fabric Extender,Switch,Physical,SDA-IDFD6-ASW2,Yes,,1,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,06.June Week-01,3-Jun-26,Manjesh Michael,09.Completed,,RITM1603630,01.Work In Progress,,,D room,D51-M,43,1,,,Y,Y,
0484,FEX127-SSI16320CLB,DDC1-SAP-DSW2-129,FOX1727G967,10.254.146.81,Cisco Systems Inc,N2K-C2248TP-1GE,7.3(6)N1(1),Fabric Extender,Switch,Physical,SAP-DSW2,Yes,,3,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,06.June Week-01,3-Jun-26,Manjesh Michael,09.Completed,,RITM1603630,01.Work In Progress,,,A room,A21-Z,42,1,,,Y,Y,
0497,FEX129-FOX1727G967,DDC1-HADR-DSW2-133,SSI14210GPQ,10.254.146.62,Cisco Systems Inc,N2K-C2248TP-1GE,7.3(11)N1(1),Fabric Extender,Switch,Physical,HADR-DSW2,Yes,,1,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,06.June Week-01,3-Jun-26,Manjesh Michael,09.Completed,,RITM1603630,01.Work In Progress,,,A room,A10-AE,28,1,,,Y,Y,
0498,FEX133-SSI14210GPQ,DDC1-IDFD5-ASW2-133,SSI164709WJ,10.254.146.18,Cisco Systems Inc,N2K-C2232PP-10GE,7.3(11)N1(1),Fabric Extender,Switch,Physical,SDA-IDFD5-ASW2,Yes,,1,0,,GEN: General Medical,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,06.June Week-01,3-Jun-26,Manjesh Michael,09.Completed,,RITM1603630,01.Work In Progress,,,B room,B23-AR,22,1,,,Y,Y,
0607,FEX133-SSI164709WJ,ddc1-dcf-asw10,FCW2136A4MH,10.254.132.106,Cisco Systems Inc,WS-C2960L-48PS-LL,15.2(6)E,cisco_ios,Switch,Physical,IP Camera Network / DDC Monitoring (Scott Costa Team),Yes,,3,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom,eWaste,Decom & eWaste,Max Many / Shawn Walker,6/5/2026,,05.May Week-03,29-May-26,Krashna Murari,09.Completed,,RITM1592678,01.Work In Progress,Not in use per Scott Costa 3/23/2026,,D room,D28-J,42,1,,,Y,Y,
0608,DDC1-DCF-ASW10,ddc1-dcf-asw11,FCW2136A4R1,10.254.132.107,Cisco Systems Inc,WS-C2960L-48PS-LL,15.2(6)E,cisco_ios,Switch,Physical,IP Camera Network / DDC Monitoring (Scott Costa Team),Yes,,3,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom,eWaste,Decom & eWaste,Max Many / Shawn Walker,6/5/2026,,05.May Week-03,29-May-26,Krashna Murari,09.Completed,,RITM1592678,01.Work In Progress,Not in use per Scott Costa 3/23/2026,,D room,D28-J,41,1,,,Y,Y,
0609,DDC1-DCF-ASW11,ddc1-dcf-asw8,FCW2136A4N0,10.254.132.105,Cisco Systems Inc,WS-C2960L-48PS-LL,15.2(6)E,cisco_ios,Switch,Physical,IP Camera Network / DDC Monitoring (Scott Costa Team),Yes,,4,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom,eWaste,Decom & eWaste,Max Many / Shawn Walker,6/5/2026,,05.May Week-03,29-May-26,Krashna Murari,09.Completed,,RITM1592678,01.Work In Progress,Not in use per Scott Costa 3/23/2026,,A room,A34-AC,27,1,,,Y,Y,
0610,DDC1-DCF-ASW8,ddc1-dcf-asw9,FCW2136A4K0,10.254.132.104,Cisco Systems Inc,WS-C2960L-48PS-LL,15.2(6)E,cisco_ios,Switch,Physical,IP Camera Network / DDC Monitoring (Scott Costa Team),Yes,,3,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom,eWaste,Decom & eWaste,Max Many / Shawn Walker,6/5/2026,,05.May Week-03,29-May-26,Krashna Murari,09.Completed,,RITM1592678,01.Work In Progress,Not in use per Scott Costa 3/23/2026,,A room,A34-AC,26,1,,,Y,Y,
0611,DDC1-DCF-ASW9,ddc1-dcf-dsw3,FCW2136D17Q,,Cisco Systems Inc,3850,,cisco_ios,Switch,Physical,IP Camera Network / DDC Monitoring (Scott Costa Team),No,,1,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom,eWaste,Decom & eWaste,Max Many / Shawn Walker,6/5/2026,,05.May Week-04,28-May-26,Krashna Murari,09.Completed,,RITM1596856,01.Work In Progress,"Jimmy Hightower (cameras), Not able to ping, Were these ever installed? or removed and not deleted?
Exists - no connections",YES,A room,A34-AC,28,1,,,Only,,
0612,DDC1-DCF-DSW3,ddc1-dcf-dsw4,FOC2136L0JM,,Cisco Systems Inc,3850,,cisco_ios,Switch,Physical,IP Camera Network / DDC Monitoring (Scott Costa Team),No,,1,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom,eWaste,Decom & eWaste,Max Many / Shawn Walker,6/5/2026,,05.May Week-04,28-May-26,Krashna Murari,09.Completed,,RITM1596856,01.Work In Progress,"Jimmy Hightower (cameras), Not able to ping, Were these ever installed? or removed and not deleted?
Exists - no connections",YES,A room,A34-AC,27,1,,,Only,,
0613,DDC1-DCF-DSW4,,SAL1948TSCJ,10.254.146.148,Cisco Systems Inc,N9K-C9372PX-E,,cisco_nxos,Switch,Physical,,No,,1,0,,,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,Prior,,Prior,June,AHEAD,09.Completed,,,,"going to decom (Max) 
Not found during validation 5/5/26
DECOM 11/13/2025 - CHG0224772 / CTASK0079101",NO,B Room,B23-AR,21,,,,,Y,
0614,DDC1-IDFB1-LSW1,DDC1-SMO-ASW3,FDO23341BCE,10.254.118.18,Cisco Systems Inc,Nexus 9348GC-FXP,,cisco_nxos,Switch,Physical,,Yes,,1,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,05.May Week-03,29-May-26,Krashna Murari,09.Completed,,RITM1592678,01.Work In Progress,ready for decom,,A room,A41-W,22,1,,,Only,,
0615,DDC1-SMO-ASW1 old,DDC1-SMO-ASW4,FDO23341BN0,10.254.118.19,Cisco Systems Inc,Nexus 9348GC-FXP,,cisco_nxos,Switch,Physical,,Yes,,1,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,05.May Week-03,29-May-26,Krashna Murari,09.Completed,,RITM1592678,01.Work In Progress,ready for decom,,A room,A41-W,21,1,,,Only,,
0616,DDC1-SMO-ASW2 old,DDC1-UCCE-ASW1,FD01702P3F9,10.254.132.172,Cisco Systems Inc,3750X,,cisco_ios,Switch,Physical,,No,,1,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom,eWaste,Decom & eWaste,Max Many / Shawn Walker,6/5/2026,,05.May Week-04,28-May-26,Krashna Murari,09.Completed,,RITM1596856,01.Work In Progress,"Upstream Connected Switch: NONE
Ports active - Y: MGMT ASW1 STACK 1 to ASW2 STACK 2 link cable
Console on: DDC1-IDFE1-TSV2 Prt 2, 2034
Pinging DDC1-UCCE-ASW1.mckesson.com [10.254.132.172] with 32 bytes of data:
Reply from 10.255.132.202 (DDC1-MDFE1-GRT1) : Destination host unreachable.",YES,E room,E12-Q,43,1,,,Only,,
0617,DDC1-UCCE-ASW1,DDC1-UCCE-ASW2,FD01702P3EC,,Cisco Systems Inc,3750X,,cisco_ios,Switch,Physical,,No,,1,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom,eWaste,Decom & eWaste,Max Many / Shawn Walker,6/5/2026,,05.May Week-04,28-May-26,Krashna Murari,09.Completed,,RITM1596856,01.Work In Progress,"Upstream Connected Switch: 1/14 to IPTDDCCORSBC1B SOP1 #2
Ports active - Y: MGMT, 1/14
Console on: MGMT: CRE-CTS2 LINE 2
Stack? <- YES",YES,E room,E12-Q,42,1,,,Only,,
0618,DDC1-UCCE-ASW2,DDC1-VCD-LSW3,JPE14483494,10.254.146.131,Arista,DCS-7050TX-48,4.14.6M,arista_eos,Switch,Physical,,Yes,,6,0,POD 2 - OC,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,05.May Week-03,29-May-26,Krashna Murari,09.Completed,,RITM1592678,01.Work In Progress,Ready to decommission?,,A room,A18-AA,42,1,,,Y,Y,
0619,DDC1-VCD-LSW3,DDC1-VCD-LSW4,JPE14491968,10.254.146.132,Arista,DCS-7050TX-48,4.14.6M,arista_eos,Switch,Physical,,Yes,,6,0,POD 2 - OC,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,05.May Week-03,29-May-26,Krashna Murari,09.Completed,,RITM1592678,01.Work In Progress,Ready to decommission?,,A room,A18-AA,41,1,,,Y,Y,
0620,DDC1-VCD-LSW4,DDC1-VCD-LSW5,JPE14483507,10.254.146.133,Arista,DCS-7050TX-48,4.14.6M,arista_eos,Switch,Physical,,Yes,,6,0,POD 2 - OC,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,05.May Week-03,29-May-26,Krashna Murari,09.Completed,,RITM1592678,01.Work In Progress,Ready to decommission?,,A room,A18-AB,42,1,,,Y,Y,
0621,DDC1-VCD-LSW5,DDC1-VCD-LSW6,JPE14483485,10.254.146.134,Arista,DCS-7050TX-48,4.14.6M,arista_eos,Switch,Physical,,Yes,,6,0,POD 2 - OC,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,05.May Week-03,22-May-26,Manjesh Michael,09.Completed,,RITM1592679,02.Completed,Ready to decommission?,,A room,A18-AB,41,1,,,Y,Y,
0622,DDC1-VCD-LSW6,DDC1-VCD-LSW7,JPE15514559,10.254.146.55,Arista,DCS-7050TX-48,4.15.7M,arista_eos,Switch,Physical,,Yes,,6,0,POD 2 - OC,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,05.May Week-03,22-May-26,Manjesh Michael,09.Completed,,RITM1592679,02.Completed,Ready to decommission?,,A room,A18-X,42,1,,,Y,Y,
0623,DDC1-VCD-LSW7,DDC1-VCD-LSW8,JPE15514580,10.254.146.56,Arista,DCS-7050TX-48,4.15.7M,arista_eos,Switch,Physical,,Yes,,6,0,POD 2 - OC,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,05.May Week-03,22-May-26,Manjesh Michael,09.Completed,,RITM1592679,02.Completed,Ready to decommission?,,A room,A18-X,41,1,,,Y,Y,
0624,DDC1-VCD-LSW8,Lenovo Switch 1,J1205A0,,LENOVO,G8272,,,Switch,Physical,,,,1,0,,Pharma: Pharmaceutical,network_data_core,Colby Mosby,Decom,eWaste,Decom & eWaste,Max Many / Shawn Walker,6/5/2026,,05.May Week-04,28-May-26,Krashna Murari,09.Completed,,RITM1596856,01.Work In Progress,"Upstream Connected Switch: 1/49 & 1/50 IBM-Amphenol QSFP28 DAC cables plugged into Lenovo Switch 2
Ports active - Y: MGMT, 1/49, 1/50
Console on: MGMT cable plugged into Lenovo Switch 2
MGMT & QSFP28 DAC cables 1/49 & 1/50 look to loop back to Switch 2 only. No external connections active. QSFP 1/51, 1/52, 1/53 & 1/54 inactive.",YES,A room,A05-AC,43,1,,,Only,,
0625,Lenovo Switch 1,Lenovo Switch 2,J12059Z,,LENOVO,G8272,,,Switch,Physical,,,,1,0,,Pharma: Pharmaceutical,network_data_core,Colby Mosby,Decom,eWaste,Decom & eWaste,Max Many / Shawn Walker,6/5/2026,,05.May Week-04,28-May-26,Krashna Murari,09.Completed,,RITM1596856,01.Work In Progress,"Upstream Connected Switch: 1/49 & 1/50 IBM-Amphenol QSFP28 DAC cables plugged into Lenovo Switch 1
Ports active - Y: MGMT, 1/49, 1/50
Console on: MGMT cable plugged into Lenovo Switch 1
MGMT & QSFP28 DAC cables 1/49 & 1/50 look to loop back to Switch 1 only. No external connections active. QSFP 1/51, 1/52, 1/53 & 1/54 inactive.",YES,A room,A05-AC,42,1,,,Only,,
0626,Lenovo Switch 2,RCHHMCSW1,CAT0834N497,,Cisco Systems Inc,3750,,cisco_ios,Switch,Physical,,No,,1,0,,GEN: General Medical,network_data_core,Colby Mosby,Decom,eWaste,Decom & eWaste,Max Many / Shawn Walker,6/5/2026,,05.May Week-04,28-May-26,Krashna Murari,09.Completed,,RITM1596856,01.Work In Progress,"network cables not plugged into any device, Not able to ping",YES,D room,D54-V,45,1,,,Only,,
0666,RCHHMCSW1,10.254.146.108,SSI150806FE,10.254.172.124,Cisco Systems Inc,N2K-C2248TP-1GE,,Fabric Extender,Switch,Physical,DMZ-DSW1,No,,1,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,05.May Week-04,28-May-26,Krashna Murari,09.Completed,,RITM1596856,01.Work In Progress,Ready for Decom,,A room,A05-AG,44,1,,,Y,Y,
0667,FEX100-SSI150806FE,DDC1-DMZ-DSW1-101,SSI150806ST,10.254.172.124,Cisco Systems Inc,N2K-C2248TP-1GE,,Fabric Extender,Switch,Physical,DMZ-DSW1,No,,48,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,6/5/2026,,06.June Week-02,10-Jun-26,Manjesh Michael,09.Completed,,RITM1619099,01.Work In Progress,Ready for Decom,,A room,A05-AF,44,1,,,Y,Y,
0668,FEX101-SSI150806ST,DDC1-DMZ-DSW1-104,SSI150806SH,10.254.172.124,Cisco Systems Inc,N2K-C2248TP-E-1GE,,Fabric Extender,Switch,Physical,DMZ-DSW1,No,,48,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,6/5/2026,,06.June Week-02,10-Jun-26,Manjesh Michael,09.Completed,,RITM1619099,01.Work In Progress,Ready for Decom,,D room,D40-V,20,1,,,Only,,
0669,FEX104-SSI150806SH,DDC1-DMZ-DSW1-105,SSI150806QM,10.254.172.124,Cisco Systems Inc,N2K-C2248TP-1GE,,Fabric Extender,Switch,Physical,DMZ-DSW1,No,,48,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,6/5/2026,,06.June Week-02,10-Jun-26,Manjesh Michael,09.Completed,,RITM1619099,01.Work In Progress,Ready for Decom,,D room,D20-Y,15,1,,,Y,Y,
0670,FEX105-SSI150806QM,DDC1-DMZ-DSW1-106,SSI150401GE,10.254.172.124,Cisco Systems Inc,N2K-C2232PP-10GE,,Fabric Extender,Switch,Physical,DMZ-DSW1,No,,48,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,6/5/2026,,06.June Week-02,10-Jun-26,Manjesh Michael,09.Completed,,RITM1619099,01.Work In Progress,Ready for Decom,,D room,D20-W,43,1,,,Y,Y,
0671,FEX106-SSI150401GE,DDC1-DMZ-DSW1-107,SSI1622006J,10.254.172.124,Cisco Systems Inc,N2K-C2232PP-10GE,,Fabric Extender,Switch,Physical,DMZ-DSW1,No,,48,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,6/5/2026,,06.June Week-02,10-Jun-26,Manjesh Michael,09.Completed,,RITM1619099,01.Work In Progress,Ready for Decom,,A room,A05-AH,44,1,,,Y,Y,
0672,FEX107-SSI1622006J,DDC1-DMZ-DSW2-120,SSI15070CJJ,10.254.172.125,Cisco Systems Inc,N2K-C2248TP-1GE,,Fabric Extender,Switch,Physical,DMZ-DSW2,No,,48,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,6/5/2026,,06.June Week-02,10-Jun-26,Manjesh Michael,09.Completed,,RITM1619099,01.Work In Progress,Ready for Decom,,A room,A05-AG,43,1,,,Y,Y,
0673,FEX120-SSI15070CJJ,DDC1-DMZ-DSW2-121,SSI150708MY,10.254.172.125,Cisco Systems Inc,N2K-C2248TP-1GE,,Fabric Extender,Switch,Physical,DMZ-DSW2,No,,48,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,6/5/2026,,06.June Week-02,10-Jun-26,Manjesh Michael,09.Completed,,RITM1619099,01.Work In Progress,Ready for Decom,,A room,A05-AF,43,1,,,Y,Y,
0674,FEX121-SSI150708MY,DDC1-DMZ-DSW2-124,SSI150708BJ,10.254.172.125,Cisco Systems Inc,N2K-C2248TP-E-1GE,,Fabric Extender,Switch,Physical,DMZ-DSW2,No,,48,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,6/5/2026,,06.June Week-02,10-Jun-26,Manjesh Michael,09.Completed,,RITM1619099,01.Work In Progress,Ready for Decom,,D room,D40-V,19,1,,,Only,,
0675,FEX124-SSI150708BJ,DDC1-DMZ-DSW2-125,SSI150703H9,10.254.172.125,Cisco Systems Inc,N2K-C2248TP-1GE ,,Fabric Extender,Switch,Physical,DMZ-DSW2,No,,48,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,6/5/2026,,06.June Week-02,10-Jun-26,Manjesh Michael,09.Completed,,RITM1619099,01.Work In Progress,Ready for Decom,,D room,D20-Y,14,1,,,Y,Y,
0676,FEX125-SSI150703H9,DDC1-DMZ-DSW2-126,SSI150407WP,10.254.172.125,Cisco Systems Inc,N2K-C2232PP-10GE,,Fabric Extender,Switch,Physical,DMZ-DSW2,No,,48,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,6/5/2026,,06.June Week-02,10-Jun-26,Manjesh Michael,09.Completed,,RITM1619099,01.Work In Progress,Ready for Decom,,D room,D20-W,42,1,,,Y,Y,
0677,FEX126-SSI150407WP,DDC1-DMZ-DSW2-127,SSI16210D44,10.254.172.125,Cisco Systems Inc,N2K-C2232PP-10GE,,Fabric Extender,Switch,Physical,DMZ-DSW2,No,,48,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,6/5/2026,,06.June Week-02,10-Jun-26,Manjesh Michael,09.Completed,,RITM1619099,01.Work In Progress,Ready for Decom,,A room,A05-AH,43,1,,,Y,Y,
0709,FEX127-SSI16210D44,DDC1-USON-ASW1-146,SSI173009LA,,Cisco Systems Inc,Nexus 2248TP,,Fabric Extender,Switch,Physical,,No,,48,0,,USON,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,6/5/2026,,06.June Week-02,10-Jun-26,Manjesh Michael,09.Completed,,RITM1619099,01.Work In Progress,Powered Off,YES,D room,D40-E,25,1,,,Only,,
0710,DDC1-USON-ASW1-146,DDC1-USON-ASW2-147,SSI173008YM,,Cisco Systems Inc,Nexus 2248TP,,Fabric Extender,Switch,Physical,,No,,48,0,,USON,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,6/5/2026,,06.June Week-02,10-Jun-26,Manjesh Michael,09.Completed,,RITM1619099,01.Work In Progress,Powered Off,YES,D room,D40-E,24,1,,,Only,,
0711,DDC1-USON-ASW2-147,"ddcrout 1&2, ddcphrce1&2, ddcispce1&2 (TAP)",N/A,,Datacom Systems,SS-2000sx-SX,,,Switch,Physical,,No,,1,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom,eWaste,Decom & eWaste,Max Many / Shawn Walker,6/5/2026,,05.May Week-04,27-May-26,Manjesh Michael,09.Completed,,RITM1598879,01.Work In Progress,"POWER PULLED, Not able to ping",YES,E room,E09-AC,14,2,,,Only,,
0712,"ddcrout 1&2, ddcphrce1&2, ddcispce1&2 (TAP)",Perf-Test-SW1,MM44995,,LENOVO,7159-HCW,,,Switch,Physical,,No,,1,0,,Pharma: Pharmaceutical,network_data_core,Colby Mosby,Decom,eWaste,Decom & eWaste,Max Many / Shawn Walker,6/5/2026,,05.May Week-03,22-May-26,Manjesh Michael,09.Completed,,RITM1592679,02.Completed,"POWER PULLED, Not able to ping",YES,A room,A18-D,43,1,,,Only,,
0713,Perf-Test-SW1,Perf-Test-SW2,J12ANVD,,LENOVO,7159-HCW,,,Switch,Physical,,No,,1,0,,Pharma: Pharmaceutical,network_data_core,Colby Mosby,Decom,eWaste,Decom & eWaste,Max Many / Shawn Walker,6/5/2026,,05.May Week-03,22-May-26,Manjesh Michael,09.Completed,,RITM1592679,02.Completed,"POWER PULLED, Not able to ping",YES,A room,A18-E,43,1,,,Only,,
0714,Perf-Test-SW2,Prod-SW1,MM45006,,Lenovo,7159-HCW,,,Switch,Physical,,No,,1,0,,Pharma: Pharmaceutical,network_data_core,Colby Mosby,Decom,eWaste,Decom & eWaste,Max Many / Shawn Walker,6/5/2026,,05.May Week-03,22-May-26,Manjesh Michael,09.Completed,,RITM1592679,02.Completed,"POWER PULLED, Not able to ping",YES,A room,A18-I,43,1,,,Only,,
0715,Prod-SW1,Prod-SW2,MM44994,,Lenovo,7159-HCW,,,Switch,Physical,,No,,1,0,,Pharma: Pharmaceutical,network_data_core,Colby Mosby,Decom,eWaste,Decom & eWaste,Max Many / Shawn Walker,6/5/2026,,05.May Week-03,22-May-26,Manjesh Michael,09.Completed,,RITM1592679,02.Completed,"POWER PULLED, Not able to ping",YES,A room,A18-J,43,1,,,Only,,
0732,Prod-SW2,,SSI144705HW,10.254.118.35,Cisco Systems Inc,NEXUS 5548P,,,Switch,Physical,,No,,1,0,,,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,Prior,,Prior,April,AHEAD,09.Completed,,N/A,,Ready fpr Decom,,,,,,,,,Y,
0733,DDC1-DMZ-DSW1-old,,SSI144702C9,10.254.118.36,Cisco Systems Inc,NEXUS 5548P,,,Switch,Physical,,No,,1,0,,,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,Prior,,Prior,April,AHEAD,09.Completed,,N/A,,Ready fpr Decom,,,,,,,,,Y,
0739,DDC1-DMZ-DSW2-old,,FOX1942G4ME,10.254.146.150,Cisco Systems Inc,N9K-C9504,,,Switch,Physical, ,No,,1,0, , ,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,Prior, ,Prior,April,AHEAD,09.Completed,,N/A,,going to decom (Max), ,,,,, ,, ,Y, 
0740,DDC1-MDFE1-COR1,,FOX1942G85G,10.254.146.151,Cisco Systems Inc,N9K-C9504,,,Switch,Physical, ,No,,1,0, , ,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,Prior, ,Prior,April,AHEAD,09.Completed,,N/A,,going to decom (Max), ,,,,, ,, ,Y, 
0741,DDC1-MDFE1-COR2,,SAL1944S78X,10.254.146.146,Cisco Systems Inc,N9K-C9332PQ,,,Switch,Physical, ,No,,1,0, , ,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,Prior, ,Prior,April,AHEAD,09.Completed,,N/A,,going to decom (Max), ,,,,, ,, ,Y, 
0742,DDC1-MDFE1-SSW1,,SAL1944S7AA,10.254.146.147,Cisco Systems Inc,N9K-C9332PQ,,,Switch,Physical, ,No,,1,0, , ,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,Prior, ,Prior,April,AHEAD,09.Completed,,N/A,,going to decom (Max), ,,,,, ,, ,Y, 
